timestamp,host,json
2025-01-11T08:10:00.110Z,orders-api-2,"{""orderId"":""ORD-2025-10010"",""orderDate"":""2025-01-11T08:10:00Z"",""customer"":{""customerId"":3340,""name"":""Jordan Lee"",""email"":""jordan.lee@example.com""},""items"":[{""productId"":""PROD-009"",""name"":""Portable SSD 1TB"",""quantity"":2,""price"":109}],""shipping"":{""method"":""Express"",""cost"":15,""address"":{""street"":""200 Peachtree St"",""city"":""Atlanta"",""state"":""GA"",""zipCode"":""30303""}},""payment"":{""method"":""credit_card"",""last4"":""1357"",""status"":""paid""},""subtotal"":218,""tax"":19.62,""total"":252.62,""status"":""shipped""}"
2025-01-12T09:17:00.111Z,orders-worker-1,"{""orderId"":""ORD-2025-10011"",""orderDate"":""2025-01-12T09:17:00Z"",""customer"":{""customerId"":9088,""name"":""Samira Haddad"",""email"":""samira.h@example.com""},""items"":[{""productId"":""PROD-001"",""name"":""Wireless Mouse"",""quantity"":3,""price"":29.99}],""shipping"":{""method"":""Standard"",""cost"":5,""address"":{""street"":""100 N Tryon St"",""city"":""Charlotte"",""state"":""NC"",""zipCode"":""28202""}},""payment"":{""method"":""paypal"",""last4"":""4444"",""status"":""pending""},""subtotal"":89.97,""tax"":8.1,""total"":103.07,""status"":""pending_payment""}"
2025-01-13T10:24:00.112Z,orders-api-1,"{""orderId"":""ORD-2025-10012"",""orderDate"":""2025-01-13T10:24:00Z"",""customer"":{""customerId"":4412,""name"":""Chris Ortiz"",""email"":""c.ortiz@example.com""},""items"":[{""productId"":""PROD-003"",""name"":""Mechanical Keyboard"",""quantity"":1,""price"":119},{""productId"":""PROD-006"",""name"":""Noise Cancelling Headphones"",""quantity"":1,""price"":199.99},{""productId"":""PROD-004"",""name"":""USB-C Hub"",""quantity"":2,""price"":49.5}],""shipping"":{""method"":""Express"",""cost"":15,""address"":{""street"":""789 Pine Street"",""city"":""Seattle"",""state"":""WA"",""zipCode"":""98101""}},""payment"":{""method"":""apple_pay"",""last4"":""9812"",""status"":""paid""},""subtotal"":417.99,""tax"":37.62,""total"":470.61,""status"":""delivered""}"
2025-01-14T11:31:00.113Z,orders-api-2,"{""orderId"":""ORD-2025-10013"",""orderDate"":""2025-01-14T11:31:00Z"",""customer"":{""customerId"":7765,""name"":""Priya Nair"",""email"":""priya.nair@example.com""},""items"":[{""productId"":""PROD-008"",""name"":""Desk Mat"",""quantity"":2,""price"":24.5},{""productId"":""PROD-002"",""name"":""USB Cable"",""quantity"":1,""price"":9.99}],""shipping"":{""method"":""Standard"",""cost"":5,""address"":{""street"":""12 Market St"",""city"":""San Francisco"",""state"":""CA"",""zipCode"":""94105""}},""payment"":{""method"":""credit_card"",""last4"":""2020"",""status"":""failed""},""subtotal"":58.99,""tax"":5.31,""total"":69.3,""status"":""cancelled""}"
2025-01-15T10:30:00.114Z,orders-worker-1,"{""orderId"":""ORD-2025-12345"",""orderDate"":""2025-01-15T10:30:00Z"",""customer"":{""customerId"":5678,""name"":""Michael Chen"",""email"":""michael.chen@example.com""},""items"":[{""productId"":""PROD-001"",""name"":""Wireless Mouse"",""quantity"":2,""price"":29.99},{""productId"":""PROD-002"",""name"":""USB Cable"",""quantity"":3,""price"":9.99}],""shipping"":{""method"":""Express"",""cost"":15,""address"":{""street"":""789 Pine Street"",""city"":""Seattle"",""state"":""WA"",""zipCode"":""98101""}},""payment"":{""method"":""credit_card"",""last4"":""4242"",""status"":""paid""},""subtotal"":89.95,""tax"":8.1,""total"":113.05,""status"":""processing""}"
2025-01-16T13:45:00.115Z,orders-api-1,"{""orderId"":""ORD-2025-10015"",""orderDate"":""2025-01-16T13:45:00Z"",""customer"":{""customerId"":2155,""name"":""Noah Feldman"",""email"":""noah.f@example.com""},""items"":[{""productId"":""PROD-005"",""name"":""Laptop Stand"",""quantity"":2,""price"":39},{""productId"":""PROD-007"",""name"":""Webcam HD"",""quantity"":1,""price"":69}],""shipping"":{""method"":""Overnight"",""cost"":29,""address"":{""street"":""400 Congress Ave"",""city"":""Austin"",""state"":""TX"",""zipCode"":""78701""}},""payment"":{""method"":""debit_card"",""last4"":""5555"",""status"":""paid""},""subtotal"":147,""tax"":13.23,""total"":189.23,""status"":""shipped""}"
2025-01-17T14:52:00.116Z,orders-api-2,"{""orderId"":""ORD-2025-10016"",""orderDate"":""2025-01-17T14:52:00Z"",""customer"":{""customerId"":6630,""name"":""Elena Rossi"",""email"":""elena.rossi@example.com""},""items"":[{""productId"":""PROD-010"",""name"":""HDMI Cable"",""quantity"":4,""price"":12.99}],""shipping"":{""method"":""Standard"",""cost"":5,""address"":{""street"":""55 Court Street"",""city"":""Boston"",""state"":""MA"",""zipCode"":""02108""}},""payment"":{""method"":""paypal"",""last4"":""3210"",""status"":""paid""},""subtotal"":51.96,""tax"":4.68,""total"":61.64,""status"":""delivered""}"
2025-01-18T15:59:00.117Z,orders-worker-1,"{""orderId"":""ORD-2025-10017"",""orderDate"":""2025-01-18T15:59:00Z"",""customer"":{""customerId"":1201,""name"":""Ava Brooks"",""email"":""ava.brooks@example.com""},""items"":[{""productId"":""PROD-009"",""name"":""Portable SSD 1TB"",""quantity"":1,""price"":109},{""productId"":""PROD-004"",""name"":""USB-C Hub"",""quantity"":1,""price"":49.5},{""productId"":""PROD-001"",""name"":""Wireless Mouse"",""quantity"":1,""price"":29.99}],""shipping"":{""method"":""Express"",""cost"":15,""address"":{""street"":""200 Peachtree St"",""city"":""Atlanta"",""state"":""GA"",""zipCode"":""30303""}},""payment"":{""method"":""credit_card"",""last4"":""8888"",""status"":""refunded""},""subtotal"":188.49,""tax"":16.96,""total"":220.45,""status"":""refunded""}"
2025-01-19T16:06:00.118Z,orders-api-1,"{""orderId"":""ORD-2025-10018"",""orderDate"":""2025-01-19T16:06:00Z"",""customer"":{""customerId"":3340,""name"":""Jordan Lee"",""email"":""jordan.lee@example.com""},""items"":[{""productId"":""PROD-003"",""name"":""Mechanical Keyboard"",""quantity"":2,""price"":119}],""shipping"":{""method"":""Overnight"",""cost"":29,""address"":{""street"":""100 N Tryon St"",""city"":""Charlotte"",""state"":""NC"",""zipCode"":""28202""}},""payment"":{""method"":""apple_pay"",""last4"":""1010"",""status"":""paid""},""subtotal"":238,""tax"":21.42,""total"":288.42,""status"":""processing""}"
2025-01-20T17:13:00.119Z,orders-api-2,"{""orderId"":""ORD-2025-10019"",""orderDate"":""2025-01-20T17:13:00Z"",""customer"":{""customerId"":9088,""name"":""Samira Haddad"",""email"":""samira.h@example.com""},""items"":[{""productId"":""PROD-006"",""name"":""Noise Cancelling Headphones"",""quantity"":1,""price"":199.99},{""productId"":""PROD-007"",""name"":""Webcam HD"",""quantity"":1,""price"":69},{""productId"":""PROD-005"",""name"":""Laptop Stand"",""quantity"":1,""price"":39},{""productId"":""PROD-008"",""name"":""Desk Mat"",""quantity"":3,""price"":24.5}],""shipping"":{""method"":""Express"",""cost"":15,""address"":{""street"":""789 Pine Street"",""city"":""Seattle"",""state"":""WA"",""zipCode"":""98101""}},""payment"":{""method"":""credit_card"",""last4"":""7777"",""status"":""paid""},""subtotal"":381.49,""tax"":34.33,""total"":430.82,""status"":""shipped""}"
