timestamp,host,json
2025-01-15T08:14:00.014Z,ecom-api-2,"{""userId"":""usr_014"",""createdAt"":""2025-01-15T08:14:00.014Z"",""status"":""active"",""profile"":{""name"":{""given"":""Mia"",""family"":""Nguyen"",""display"":""Mia Nguyen""},""email"":{""primary"":""mia.nguyen14@example.com"",""verified"":true},""phone"":null,""address"":{""line1"":""114 Market St"",""city"":""Portland"",""state"":""OR"",""zip"":""97201"",""country"":""US""}},""loyalty"":{""tier"":""silver"",""points"":518},""prefs"":{""locale"":""en-US"",""marketingOptIn"":true,""notifications"":{""email"":true,""sms"":false,""push"":true}}}"
2025-01-16T08:15:00.015Z,ecom-worker-1,"{""userId"":""usr_015"",""createdAt"":""2025-01-16T08:15:00.015Z"",""status"":""active"",""profile"":{""name"":{""given"":""Ethan"",""family"":""Murphy"",""display"":""Ethan Murphy""},""email"":{""primary"":""ethan.murphy15@example.com"",""verified"":true},""phone"":null,""address"":{""line1"":""115 Lake St"",""city"":""Miami"",""state"":""FL"",""zip"":""33101"",""country"":""US""}},""loyalty"":{""tier"":""gold"",""points"":555},""prefs"":{""locale"":""en-US"",""marketingOptIn"":false,""notifications"":{""email"":true,""sms"":true,""push"":false}}}"
2025-01-17T08:16:00.016Z,ecom-cs-1,"{""userId"":""usr_016"",""createdAt"":""2025-01-17T08:16:00.016Z"",""status"":""active"",""profile"":{""name"":{""given"":""Chloe"",""family"":""Chen"",""display"":""Chloe Chen""},""email"":{""primary"":""chloe.chen16@example.com"",""verified"":true},""phone"":{""countryCode"":""1"",""number"":""2065551016""},""address"":{""line1"":""116 Pine St"",""city"":""Seattle"",""state"":""WA"",""zip"":""98101"",""country"":""US""}},""loyalty"":{""tier"":""none"",""points"":592},""prefs"":{""locale"":""en-US"",""marketingOptIn"":true,""notifications"":{""email"":true,""sms"":false,""push"":true}}}"
2025-01-18T08:17:00.017Z,ecom-api-1,"{""userId"":""usr_017"",""createdAt"":""2025-01-18T08:17:00.017Z"",""status"":""suspended"",""profile"":{""name"":{""given"":""Jude"",""family"":""Nair"",""display"":""Jude Nair""},""email"":{""primary"":""jude.nair17@example.com"",""verified"":true},""phone"":null,""address"":{""line1"":""117 Oak St"",""city"":""Austin"",""state"":""TX"",""zip"":""78701"",""country"":""US""}},""loyalty"":{""tier"":""bronze"",""points"":629},""prefs"":{""locale"":""en-US"",""marketingOptIn"":true,""notifications"":{""email"":true,""sms"":false,""push"":false}}}"
2025-01-19T08:18:00.018Z,ecom-api-2,"{""userId"":""usr_018"",""createdAt"":""2025-01-19T08:18:00.018Z"",""status"":""active"",""profile"":{""name"":{""given"":""Priya"",""family"":""Nguyen"",""display"":""Priya Nguyen""},""email"":{""primary"":""priya.nguyen18@example.com"",""verified"":false},""phone"":null,""address"":{""line1"":""118 Market St"",""city"":""Boston"",""state"":""MA"",""zip"":""02108"",""country"":""US""}},""loyalty"":{""tier"":""silver"",""points"":666},""prefs"":{""locale"":""en-US"",""marketingOptIn"":false,""notifications"":{""email"":true,""sms"":false,""push"":true}}}"
2025-01-20T08:19:00.019Z,ecom-worker-1,"{""userId"":""usr_019"",""createdAt"":""2025-01-20T08:19:00.019Z"",""status"":""active"",""profile"":{""name"":{""given"":""Casey"",""family"":""Murphy"",""display"":""Casey Murphy""},""email"":{""primary"":""casey.murphy19@example.com"",""verified"":true},""phone"":null,""address"":{""line1"":""119 Lake St"",""city"":""Denver"",""state"":""CO"",""zip"":""80202"",""country"":""US""}},""loyalty"":{""tier"":""gold"",""points"":703},""prefs"":{""locale"":""en-US"",""marketingOptIn"":true,""notifications"":{""email"":true,""sms"":false,""push"":false}}}"
2025-01-21T08:20:00.020Z,ecom-cs-1,"{""userId"":""usr_020"",""createdAt"":""2025-01-21T08:20:00.020Z"",""status"":""active"",""profile"":{""name"":{""given"":""Ava"",""family"":""Chen"",""display"":""Ava Chen""},""email"":{""primary"":""ava.chen20@example.com"",""verified"":true},""phone"":{""countryCode"":""1"",""number"":""2065551020""},""address"":{""line1"":""120 Pine St"",""city"":""Atlanta"",""state"":""GA"",""zip"":""30303"",""country"":""US""}},""loyalty"":{""tier"":""none"",""points"":740},""prefs"":{""locale"":""en-US"",""marketingOptIn"":true,""notifications"":{""email"":true,""sms"":true,""push"":true}}}"
2025-01-22T08:21:00.021Z,ecom-api-1,"{""userId"":""usr_021"",""createdAt"":""2025-01-22T08:21:00.021Z"",""status"":""active"",""profile"":{""name"":{""given"":""Liam"",""family"":""Nair"",""display"":""Liam Nair""},""email"":{""primary"":""liam.nair21@example.com"",""verified"":true},""phone"":null,""address"":{""line1"":""121 Oak St"",""city"":""Chicago"",""state"":""IL"",""zip"":""60601"",""country"":""US""}},""loyalty"":{""tier"":""bronze"",""points"":777},""prefs"":{""locale"":""en-US"",""marketingOptIn"":false,""notifications"":{""email"":true,""sms"":false,""push"":false}}}"
2025-01-23T08:22:00.022Z,ecom-api-2,"{""userId"":""usr_022"",""createdAt"":""2025-01-23T08:22:00.022Z"",""status"":""active"",""profile"":{""name"":{""given"":""Iris"",""family"":""Nguyen"",""display"":""Iris Nguyen""},""email"":{""primary"":""iris.nguyen22@example.com"",""verified"":true},""phone"":null,""address"":{""line1"":""122 Market St"",""city"":""Portland"",""state"":""OR"",""zip"":""97201"",""country"":""US""}},""loyalty"":{""tier"":""silver"",""points"":814},""prefs"":{""locale"":""en-US"",""marketingOptIn"":true,""notifications"":{""email"":true,""sms"":false,""push"":true}},""account"":{""risk"":{""score"":86,""flags"":[""velocity""],""review"":{""required"":true,""note"":""manual_check""}},""auth"":{""subject"":""auth0|usr_022"",""mfa"":{""enabled"":true,""methods"":[""totp""]}}}}"
2025-01-24T08:23:00.023Z,ecom-worker-1,"{""userId"":""usr_023"",""createdAt"":""2025-01-24T08:23:00.023Z"",""status"":""active"",""profile"":{""name"":{""given"":""Kai"",""family"":""Murphy"",""display"":""Kai Murphy""},""email"":{""primary"":""kai.murphy23@example.com"",""verified"":true},""phone"":null,""address"":{""line1"":""123 Lake St"",""city"":""Miami"",""state"":""FL"",""zip"":""33101"",""country"":""US""}},""loyalty"":{""tier"":""gold"",""points"":851},""prefs"":{""locale"":""en-US"",""marketingOptIn"":true,""notifications"":{""email"":true,""sms"":false,""push"":false}}}"
2025-01-25T08:24:00.024Z,ecom-cs-1,"{""userId"":""usr_024"",""createdAt"":""2025-01-25T08:24:00.024Z"",""status"":""active"",""profile"":{""name"":{""given"":""Elena"",""family"":""Chen"",""display"":""Elena Chen""},""email"":{""primary"":""elena.chen24@example.com"",""verified"":true},""phone"":{""countryCode"":""1"",""number"":""2065551024""},""address"":{""line1"":""124 Pine St"",""city"":""Seattle"",""state"":""WA"",""zip"":""98101"",""country"":""US""}},""loyalty"":{""tier"":""none"",""points"":888},""prefs"":{""locale"":""en-US"",""marketingOptIn"":false,""notifications"":{""email"":true,""sms"":false,""push"":true}}}"
2025-01-26T08:25:00.025Z,ecom-api-1,"{""userId"":""usr_025"",""createdAt"":""2025-01-26T08:25:00.025Z"",""status"":""active"",""profile"":{""name"":{""given"":""Sam"",""family"":""Nair"",""display"":""Sam Nair""},""email"":{""primary"":""sam.nair25@example.com"",""verified"":true},""phone"":null,""address"":{""line1"":""125 Oak St"",""city"":""Austin"",""state"":""TX"",""zip"":""78701"",""country"":""US""}},""loyalty"":{""tier"":""bronze"",""points"":925},""prefs"":{""locale"":""en-US"",""marketingOptIn"":true,""notifications"":{""email"":true,""sms"":true,""push"":false}}}"
2025-01-27T08:26:00.026Z,ecom-api-2,"{""userId"":""usr_026"",""createdAt"":""2025-01-27T08:26:00.026Z"",""status"":""active"",""profile"":{""name"":{""given"":""Riley"",""family"":""Nguyen"",""display"":""Riley Nguyen""},""email"":{""primary"":""riley.nguyen26@example.com"",""verified"":true},""phone"":null,""address"":{""line1"":""126 Market St"",""city"":""Boston"",""state"":""MA"",""zip"":""02108"",""country"":""US""}},""loyalty"":{""tier"":""silver"",""points"":962},""prefs"":{""locale"":""en-US"",""marketingOptIn"":true,""notifications"":{""email"":true,""sms"":false,""push"":true}}}"
2025-01-28T08:27:00.027Z,ecom-worker-1,"{""userId"":""usr_027"",""createdAt"":""2025-01-28T08:27:00.027Z"",""status"":""active"",""profile"":{""name"":{""given"":""Noah"",""family"":""Murphy"",""display"":""Noah Murphy""},""email"":{""primary"":""noah.murphy27@example.com"",""verified"":false},""phone"":null,""address"":{""line1"":""127 Lake St"",""city"":""Denver"",""state"":""CO"",""zip"":""80202"",""country"":""US""}},""loyalty"":{""tier"":""gold"",""points"":999},""prefs"":{""locale"":""en-US"",""marketingOptIn"":false,""notifications"":{""email"":true,""sms"":false,""push"":false}}}"
2025-01-29T08:28:00.028Z,ecom-cs-1,"{""userId"":""usr_028"",""createdAt"":""2025-01-29T08:28:00.028Z"",""status"":""active"",""profile"":{""name"":{""given"":""Zoe"",""family"":""Chen"",""display"":""Zoe Chen""},""email"":{""primary"":""zoe.chen28@example.com"",""verified"":true},""phone"":{""countryCode"":""1"",""number"":""2065551028""},""address"":{""line1"":""128 Pine St"",""city"":""Atlanta"",""state"":""GA"",""zip"":""30303"",""country"":""US""}},""loyalty"":{""tier"":""none"",""points"":1036},""prefs"":{""locale"":""en-US"",""marketingOptIn"":true,""notifications"":{""email"":true,""sms"":false,""push"":true}}}"
2025-01-30T08:29:00.029Z,ecom-api-1,"{""userId"":""usr_029"",""createdAt"":""2025-01-30T08:29:00.029Z"",""status"":""active"",""profile"":{""name"":{""given"":""Owen"",""family"":""Nair"",""display"":""Owen Nair""},""email"":{""primary"":""owen.nair29@example.com"",""verified"":true},""phone"":null,""address"":{""line1"":""129 Oak St"",""city"":""Chicago"",""state"":""IL"",""zip"":""60601"",""country"":""US""}},""loyalty"":{""tier"":""bronze"",""points"":1073},""prefs"":{""locale"":""en-US"",""marketingOptIn"":true,""notifications"":{""email"":true,""sms"":false,""push"":false}}}"
2025-01-31T08:30:00.030Z,ecom-api-2,"{""userId"":""usr_030"",""createdAt"":""2025-01-31T08:30:00.030Z"",""status"":""active"",""profile"":{""name"":{""given"":""Nina"",""family"":""Nguyen"",""display"":""Nina Nguyen""},""email"":{""primary"":""nina.nguyen30@example.com"",""verified"":true},""phone"":null,""address"":{""line1"":""130 Market St"",""city"":""Portland"",""state"":""OR"",""zip"":""97201"",""country"":""US""}},""loyalty"":{""tier"":""silver"",""points"":1110},""prefs"":{""locale"":""en-US"",""marketingOptIn"":false,""notifications"":{""email"":true,""sms"":true,""push"":true}}}"
2025-02-01T08:31:00.031Z,ecom-worker-1,"{""userId"":""usr_031"",""createdAt"":""2025-02-01T08:31:00.031Z"",""status"":""active"",""profile"":{""name"":{""given"":""Miles"",""family"":""Murphy"",""display"":""Miles Murphy""},""email"":{""primary"":""miles.murphy31@example.com"",""verified"":true},""phone"":null,""address"":{""line1"":""131 Lake St"",""city"":""Miami"",""state"":""FL"",""zip"":""33101"",""country"":""US""}},""loyalty"":{""tier"":""gold"",""points"":1147},""prefs"":{""locale"":""en-US"",""marketingOptIn"":true,""notifications"":{""email"":true,""sms"":false,""push"":false}}}"
2025-02-02T08:32:00.032Z,ecom-cs-1,"{""userId"":""usr_032"",""createdAt"":""2025-02-02T08:32:00.032Z"",""status"":""active"",""profile"":{""name"":{""given"":""Jordan"",""family"":""Chen"",""display"":""Jordan Chen""},""email"":{""primary"":""jordan.chen32@example.com"",""verified"":true},""phone"":{""countryCode"":""1"",""number"":""2065551032""},""address"":{""line1"":""132 Pine St"",""city"":""Seattle"",""state"":""WA"",""zip"":""98101"",""country"":""US""}},""loyalty"":{""tier"":""none"",""points"":1184},""prefs"":{""locale"":""en-US"",""marketingOptIn"":true,""notifications"":{""email"":true,""sms"":false,""push"":true}}}"
2025-02-03T08:33:00.033Z,ecom-api-1,"{""userId"":""usr_033"",""createdAt"":""2025-02-03T08:33:00.033Z"",""status"":""active"",""profile"":{""name"":{""given"":""Quinn"",""family"":""Nair"",""display"":""Quinn Nair""},""email"":{""primary"":""quinn.nair33@example.com"",""verified"":true},""phone"":null,""address"":{""line1"":""133 Oak St"",""city"":""Austin"",""state"":""TX"",""zip"":""78701"",""country"":""US""}},""loyalty"":{""tier"":""bronze"",""points"":1221},""prefs"":{""locale"":""en-US"",""marketingOptIn"":false,""notifications"":{""email"":true,""sms"":false,""push"":false}},""account"":{""risk"":{""score"":29,""flags"":[],""review"":{""required"":false,""note"":null}},""auth"":{""subject"":""auth0|usr_033"",""mfa"":{""enabled"":false,""methods"":[]}}}}"
2025-02-04T08:34:00.034Z,ecom-api-2,"{""userId"":""usr_034"",""createdAt"":""2025-02-04T08:34:00.034Z"",""status"":""suspended"",""profile"":{""name"":{""given"":""Mia"",""family"":""Nguyen"",""display"":""Mia Nguyen""},""email"":{""primary"":""mia.nguyen34@example.com"",""verified"":true},""phone"":null,""address"":{""line1"":""134 Market St"",""city"":""Boston"",""state"":""MA"",""zip"":""02108"",""country"":""US""}},""loyalty"":{""tier"":""silver"",""points"":1258},""prefs"":{""locale"":""en-US"",""marketingOptIn"":true,""notifications"":{""email"":true,""sms"":false,""push"":true}}}"
2025-02-05T08:35:00.035Z,ecom-worker-1,"{""userId"":""usr_035"",""createdAt"":""2025-02-05T08:35:00.035Z"",""status"":""active"",""profile"":{""name"":{""given"":""Ethan"",""family"":""Murphy"",""display"":""Ethan Murphy""},""email"":{""primary"":""ethan.murphy35@example.com"",""verified"":true},""phone"":null,""address"":{""line1"":""135 Lake St"",""city"":""Denver"",""state"":""CO"",""zip"":""80202"",""country"":""US""}},""loyalty"":{""tier"":""gold"",""points"":1295},""prefs"":{""locale"":""en-US"",""marketingOptIn"":true,""notifications"":{""email"":true,""sms"":true,""push"":false}}}"
2025-02-06T08:36:00.036Z,ecom-cs-1,"{""userId"":""usr_036"",""createdAt"":""2025-02-06T08:36:00.036Z"",""status"":""active"",""profile"":{""name"":{""given"":""Chloe"",""family"":""Chen"",""display"":""Chloe Chen""},""email"":{""primary"":""chloe.chen36@example.com"",""verified"":false},""phone"":{""countryCode"":""1"",""number"":""2065551036""},""address"":{""line1"":""136 Pine St"",""city"":""Atlanta"",""state"":""GA"",""zip"":""30303"",""country"":""US""}},""loyalty"":{""tier"":""none"",""points"":1332},""prefs"":{""locale"":""en-US"",""marketingOptIn"":false,""notifications"":{""email"":true,""sms"":false,""push"":true}}}"
2025-02-07T08:37:00.037Z,ecom-api-1,"{""userId"":""usr_037"",""createdAt"":""2025-02-07T08:37:00.037Z"",""status"":""active"",""profile"":{""name"":{""given"":""Jude"",""family"":""Nair"",""display"":""Jude Nair""},""email"":{""primary"":""jude.nair37@example.com"",""verified"":true},""phone"":null,""address"":{""line1"":""137 Oak St"",""city"":""Chicago"",""state"":""IL"",""zip"":""60601"",""country"":""US""}},""loyalty"":{""tier"":""bronze"",""points"":1369},""prefs"":{""locale"":""en-US"",""marketingOptIn"":true,""notifications"":{""email"":true,""sms"":false,""push"":false}}}"
2025-02-08T08:38:00.038Z,ecom-api-2,"{""userId"":""usr_038"",""createdAt"":""2025-02-08T08:38:00.038Z"",""status"":""active"",""profile"":{""name"":{""given"":""Priya"",""family"":""Nguyen"",""display"":""Priya Nguyen""},""email"":{""primary"":""priya.nguyen38@example.com"",""verified"":true},""phone"":null,""address"":{""line1"":""138 Market St"",""city"":""Portland"",""state"":""OR"",""zip"":""97201"",""country"":""US""}},""loyalty"":{""tier"":""silver"",""points"":1406},""prefs"":{""locale"":""en-US"",""marketingOptIn"":true,""notifications"":{""email"":true,""sms"":false,""push"":true}}}"
2025-02-09T08:39:00.039Z,ecom-worker-1,"{""userId"":""usr_039"",""createdAt"":""2025-02-09T08:39:00.039Z"",""status"":""active"",""profile"":{""name"":{""given"":""Casey"",""family"":""Murphy"",""display"":""Casey Murphy""},""email"":{""primary"":""casey.murphy39@example.com"",""verified"":true},""phone"":null,""address"":{""line1"":""139 Lake St"",""city"":""Miami"",""state"":""FL"",""zip"":""33101"",""country"":""US""}},""loyalty"":{""tier"":""gold"",""points"":1443},""prefs"":{""locale"":""en-US"",""marketingOptIn"":false,""notifications"":{""email"":true,""sms"":false,""push"":false}}}"
2025-01-01T08:40:00.040Z,ecom-cs-1,"{""userId"":""usr_040"",""createdAt"":""2025-01-01T08:40:00.040Z"",""status"":""active"",""profile"":{""name"":{""given"":""Ava"",""family"":""Chen"",""display"":""Ava Chen""},""email"":{""primary"":""ava.chen40@example.com"",""verified"":true},""phone"":{""countryCode"":""1"",""number"":""2065551040""},""address"":{""line1"":""140 Pine St"",""city"":""Seattle"",""state"":""WA"",""zip"":""98101"",""country"":""US""}},""loyalty"":{""tier"":""none"",""points"":1480},""prefs"":{""locale"":""en-US"",""marketingOptIn"":true,""notifications"":{""email"":true,""sms"":true,""push"":true}}}"
2025-01-02T08:41:00.041Z,ecom-api-1,"{""userId"":""usr_041"",""createdAt"":""2025-01-02T08:41:00.041Z"",""status"":""active"",""profile"":{""name"":{""given"":""Liam"",""family"":""Nair"",""display"":""Liam Nair""},""email"":{""primary"":""liam.nair41@example.com"",""verified"":true},""phone"":null,""address"":{""line1"":""141 Oak St"",""city"":""Austin"",""state"":""TX"",""zip"":""78701"",""country"":""US""}},""loyalty"":{""tier"":""bronze"",""points"":1517},""prefs"":{""locale"":""en-US"",""marketingOptIn"":true,""notifications"":{""email"":true,""sms"":false,""push"":false}}}"
2025-01-03T08:42:00.042Z,ecom-api-2,"{""userId"":""usr_042"",""createdAt"":""2025-01-03T08:42:00.042Z"",""status"":""active"",""profile"":{""name"":{""given"":""Iris"",""family"":""Nguyen"",""display"":""Iris Nguyen""},""email"":{""primary"":""iris.nguyen42@example.com"",""verified"":true},""phone"":null,""address"":{""line1"":""142 Market St"",""city"":""Boston"",""state"":""MA"",""zip"":""02108"",""country"":""US""}},""loyalty"":{""tier"":""silver"",""points"":1554},""prefs"":{""locale"":""en-US"",""marketingOptIn"":false,""notifications"":{""email"":true,""sms"":false,""push"":true}}}"
2025-01-04T08:43:00.043Z,ecom-worker-1,"{""userId"":""usr_043"",""createdAt"":""2025-01-04T08:43:00.043Z"",""status"":""active"",""profile"":{""name"":{""given"":""Kai"",""family"":""Murphy"",""display"":""Kai Murphy""},""email"":{""primary"":""kai.murphy43@example.com"",""verified"":true},""phone"":null,""address"":{""line1"":""143 Lake St"",""city"":""Denver"",""state"":""CO"",""zip"":""80202"",""country"":""US""}},""loyalty"":{""tier"":""gold"",""points"":1591},""prefs"":{""locale"":""en-US"",""marketingOptIn"":true,""notifications"":{""email"":true,""sms"":false,""push"":false}}}"
2025-01-05T08:44:00.044Z,ecom-cs-1,"{""userId"":""usr_044"",""createdAt"":""2025-01-05T08:44:00.044Z"",""status"":""active"",""profile"":{""name"":{""given"":""Elena"",""family"":""Chen"",""display"":""Elena Chen""},""email"":{""primary"":""elena.chen44@example.com"",""verified"":true},""phone"":{""countryCode"":""1"",""number"":""2065551044""},""address"":{""line1"":""144 Pine St"",""city"":""Atlanta"",""state"":""GA"",""zip"":""30303"",""country"":""US""}},""loyalty"":{""tier"":""none"",""points"":1628},""prefs"":{""locale"":""en-US"",""marketingOptIn"":true,""notifications"":{""email"":true,""sms"":false,""push"":true}},""account"":{""risk"":{""score"":72,""flags"":[""velocity""],""review"":{""required"":true,""note"":""manual_check""}},""auth"":{""subject"":""auth0|usr_044"",""mfa"":{""enabled"":true,""methods"":[""totp""]}}}}"
