timestamp,host,json
2025-02-03T19:11:11.011Z,ecom-cs-1,"{""eventId"":""evt_0011"",""eventType"":""purchase"",""occurredAt"":""2025-02-03T19:11:11.011Z"",""userId"":""usr_052"",""paymentMethodId"":""pm_052"",""order"":{""orderId"":""ORD-2025-10011"",""status"":""delivered"",""basket"":{""lines"":[{""lineId"":""line_1"",""itemId"":""item_034"",""name"":""Lite Hoodie"",""quantity"":3,""unitPrice"":16.4,""lineTotal"":49.2},{""lineId"":""line_2"",""itemId"":""item_041"",""name"":""Pro Lamp"",""quantity"":1,""unitPrice"":135.1,""lineTotal"":135.1}],""currency"":""USD""},""totals"":{""subtotal"":184.3,""tax"":16.22,""shipping"":15,""total"":215.52},""shipping"":{""method"":""Pickup"",""address"":{""line1"":""152 Pine St"",""city"":""Atlanta"",""state"":""GA"",""zip"":""30303"",""country"":""US""},""tracking"":{""carrier"":""USPS"",""number"":""TRK00000011"",""url"":""https://track.example.com/TRK00000011""}}},""payment"":{""status"":""captured"",""amount"":215.52,""currency"":""USD"",""cardFingerprint"":""fp_012"",""last4"":""2164""}}"
2025-02-06T08:12:12.012Z,ecom-api-1,"{""eventId"":""evt_0012"",""eventType"":""purchase"",""occurredAt"":""2025-02-06T08:12:12.012Z"",""userId"":""usr_063"",""paymentMethodId"":""pm_063"",""order"":{""orderId"":""ORD-2025-10012"",""status"":""confirmed"",""basket"":{""lines"":[{""lineId"":""line_1"",""itemId"":""item_037"",""name"":""Rugged Keyboard"",""quantity"":1,""unitPrice"":67.7,""lineTotal"":67.7},{""lineId"":""line_2"",""itemId"":""item_044"",""name"":""Soft Hoodie"",""quantity"":2,""unitPrice"":186.4,""lineTotal"":372.8},{""lineId"":""line_3"",""itemId"":""item_051"",""name"":""Max Lamp"",""quantity"":3,""unitPrice"":115.1,""lineTotal"":345.3}],""currency"":""USD""},""totals"":{""subtotal"":785.8,""tax"":69.15,""shipping"":0,""total"":854.95},""shipping"":{""method"":""Standard"",""address"":{""line1"":""163 Lake St"",""city"":""Miami"",""state"":""FL"",""zip"":""33101"",""country"":""US""},""tracking"":null}},""payment"":{""status"":""captured"",""amount"":854.95,""currency"":""USD"",""cardFingerprint"":""fp_023"",""last4"":""3231""}}"
2025-02-09T09:13:13.013Z,ecom-api-2,"{""eventId"":""evt_0013"",""eventType"":""purchase"",""occurredAt"":""2025-02-09T09:13:13.013Z"",""userId"":""usr_004"",""paymentMethodId"":""pm_004"",""order"":{""orderId"":""ORD-2025-10013"",""status"":""fulfilled"",""basket"":{""lines"":[{""lineId"":""line_1"",""itemId"":""item_040"",""name"":""Compact Speaker"",""quantity"":2,""unitPrice"":118,""lineTotal"":236},{""lineId"":""line_2"",""itemId"":""item_047"",""name"":""Classic Keyboard"",""quantity"":3,""unitPrice"":47.7,""lineTotal"":143.1},{""lineId"":""line_3"",""itemId"":""item_054"",""name"":""Minimal Hoodie"",""quantity"":1,""unitPrice"":166.4,""lineTotal"":166.4},{""lineId"":""line_4"",""itemId"":""item_061"",""name"":""Rugged Lamp"",""quantity"":2,""unitPrice"":95.1,""lineTotal"":190.2}],""currency"":""USD""},""totals"":{""subtotal"":735.7,""tax"":64.74,""shipping"":5,""total"":805.44},""shipping"":{""method"":""Express"",""address"":{""line1"":""104 Pine St"",""city"":""Atlanta"",""state"":""GA"",""zip"":""30303"",""country"":""US""},""tracking"":{""carrier"":""ShipGo"",""number"":""TRK00000013"",""url"":""https://track.example.com/TRK00000013""}}},""payment"":{""status"":""captured"",""amount"":805.44,""currency"":""USD"",""cardFingerprint"":""fp_004"",""last4"":""1388""}}"
2025-02-12T10:14:14.014Z,ecom-worker-1,"{""eventId"":""evt_0014"",""eventType"":""purchase"",""occurredAt"":""2025-02-12T10:14:14.014Z"",""userId"":""usr_015"",""paymentMethodId"":""pm_082"",""order"":{""orderId"":""ORD-2025-10014"",""status"":""shipped"",""basket"":{""lines"":[{""lineId"":""line_1"",""itemId"":""item_043"",""name"":""Max Stand"",""quantity"":3,""unitPrice"":169.3,""lineTotal"":507.9},{""lineId"":""line_2"",""itemId"":""item_050"",""name"":""Lite Speaker"",""quantity"":1,""unitPrice"":98,""lineTotal"":98},{""lineId"":""line_3"",""itemId"":""item_057"",""name"":""Pro Keyboard"",""quantity"":2,""unitPrice"":27.7,""lineTotal"":55.4},{""lineId"":""line_4"",""itemId"":""item_064"",""name"":""Compact Hoodie"",""quantity"":3,""unitPrice"":146.4,""lineTotal"":439.2},{""lineId"":""line_5"",""itemId"":""item_071"",""name"":""Classic Lamp"",""quantity"":1,""unitPrice"":75.1,""lineTotal"":75.1}],""currency"":""USD""},""totals"":{""subtotal"":1175.6,""tax"":103.45,""shipping"":9.99,""total"":1289.04},""shipping"":{""method"":""Pickup"",""address"":{""line1"":""115 Lake St"",""city"":""Miami"",""state"":""FL"",""zip"":""33101"",""country"":""US""},""tracking"":{""carrier"":""USPS"",""number"":""TRK00000014"",""url"":""https://track.example.com/TRK00000014""}}},""payment"":{""status"":""captured"",""amount"":1289.04,""currency"":""USD"",""cardFingerprint"":""fp_007"",""last4"":""1679""}}"
2025-02-15T11:15:15.015Z,ecom-cs-1,"{""eventId"":""evt_0015"",""eventType"":""purchase"",""occurredAt"":""2025-02-15T11:15:15.015Z"",""userId"":""usr_026"",""paymentMethodId"":""pm_026"",""order"":{""orderId"":""ORD-2025-10015"",""status"":""delivered"",""basket"":{""lines"":[{""lineId"":""line_1"",""itemId"":""item_046"",""name"":""Minimal Lamp"",""quantity"":1,""unitPrice"":30.6,""lineTotal"":30.6}],""currency"":""USD""},""totals"":{""subtotal"":30.6,""tax"":2.69,""shipping"":15,""total"":48.29},""shipping"":{""method"":""Standard"",""address"":{""line1"":""126 Market St"",""city"":""Boston"",""state"":""MA"",""zip"":""02108"",""country"":""US""},""tracking"":{""carrier"":""FastParcel"",""number"":""TRK00000015"",""url"":""https://track.example.com/TRK00000015""}}},""payment"":{""status"":""captured"",""amount"":48.29,""currency"":""USD"",""cardFingerprint"":""fp_026"",""last4"":""3522""},""diagnostics"":{""latencyMs"":95,""storefront"":{""channel"":""web"",""experiment"":{""id"":""chk_v3"",""variant"":""B""}}}}"
2025-02-18T12:16:16.016Z,ecom-api-1,"{""eventId"":""evt_0016"",""eventType"":""purchase"",""occurredAt"":""2025-02-18T12:16:16.016Z"",""userId"":""usr_037"",""paymentMethodId"":""pm_037"",""order"":{""orderId"":""ORD-2025-10016"",""status"":""confirmed"",""basket"":{""lines"":[{""lineId"":""line_1"",""itemId"":""item_049"",""name"":""Pro Hoodie"",""quantity"":2,""unitPrice"":81.9,""lineTotal"":163.8},{""lineId"":""line_2"",""itemId"":""item_056"",""name"":""Compact Lamp"",""quantity"":3,""unitPrice"":10.6,""lineTotal"":31.8}],""currency"":""USD""},""totals"":{""subtotal"":195.6,""tax"":17.21,""shipping"":0,""total"":212.81},""shipping"":{""method"":""Express"",""address"":{""line1"":""137 Oak St"",""city"":""Chicago"",""state"":""IL"",""zip"":""60601"",""country"":""US""},""tracking"":null}},""payment"":{""status"":""captured"",""amount"":212.81,""currency"":""USD"",""cardFingerprint"":""fp_037"",""last4"":""4589""}}"
2025-02-21T13:17:17.017Z,ecom-api-2,"{""eventId"":""evt_0017"",""eventType"":""purchase"",""occurredAt"":""2025-02-21T13:17:17.017Z"",""userId"":""usr_048"",""paymentMethodId"":""pm_048"",""order"":{""orderId"":""ORD-2025-10017"",""status"":""fulfilled"",""basket"":{""lines"":[{""lineId"":""line_1"",""itemId"":""item_052"",""name"":""Soft Keyboard"",""quantity"":3,""unitPrice"":132.2,""lineTotal"":396.6},{""lineId"":""line_2"",""itemId"":""item_059"",""name"":""Max Hoodie"",""quantity"":1,""unitPrice"":61.9,""lineTotal"":61.9},{""lineId"":""line_3"",""itemId"":""item_066"",""name"":""Lite Lamp"",""quantity"":2,""unitPrice"":180.6,""lineTotal"":361.2}],""currency"":""USD""},""totals"":{""subtotal"":819.7,""tax"":72.13,""shipping"":5,""total"":896.83},""shipping"":{""method"":""Pickup"",""address"":{""line1"":""148 Pine St"",""city"":""Seattle"",""state"":""WA"",""zip"":""98101"",""country"":""US""},""tracking"":{""carrier"":""USPS"",""number"":""TRK00000017"",""url"":""https://track.example.com/TRK00000017""}}},""payment"":{""status"":""captured"",""amount"":896.83,""currency"":""USD"",""cardFingerprint"":""fp_008"",""last4"":""1776""}}"
2025-02-24T14:18:18.018Z,ecom-worker-1,"{""eventId"":""evt_0018"",""eventType"":""purchase"",""occurredAt"":""2025-02-24T14:18:18.018Z"",""userId"":""usr_059"",""paymentMethodId"":""pm_059"",""order"":{""orderId"":""ORD-2025-10018"",""status"":""shipped"",""basket"":{""lines"":[{""lineId"":""line_1"",""itemId"":""item_055"",""name"":""Classic Speaker"",""quantity"":1,""unitPrice"":183.5,""lineTotal"":183.5},{""lineId"":""line_2"",""itemId"":""item_062"",""name"":""Minimal Keyboard"",""quantity"":2,""unitPrice"":112.2,""lineTotal"":224.4},{""lineId"":""line_3"",""itemId"":""item_069"",""name"":""Rugged Hoodie"",""quantity"":3,""unitPrice"":41.9,""lineTotal"":125.7},{""lineId"":""line_4"",""itemId"":""item_076"",""name"":""Soft Lamp"",""quantity"":1,""unitPrice"":160.6,""lineTotal"":160.6}],""currency"":""USD""},""totals"":{""subtotal"":694.2,""tax"":61.09,""shipping"":9.99,""total"":765.28},""shipping"":{""method"":""Standard"",""address"":{""line1"":""159 Lake St"",""city"":""Denver"",""state"":""CO"",""zip"":""80202"",""country"":""US""},""tracking"":{""carrier"":""FastParcel"",""number"":""TRK00000018"",""url"":""https://track.example.com/TRK00000018""}}},""payment"":{""status"":""captured"",""amount"":765.28,""currency"":""USD"",""cardFingerprint"":""fp_019"",""last4"":""2843""}}"
2025-02-27T15:19:19.019Z,ecom-cs-1,"{""eventId"":""evt_0019"",""eventType"":""purchase"",""occurredAt"":""2025-02-27T15:19:19.019Z"",""userId"":""usr_070"",""paymentMethodId"":""pm_070"",""order"":{""orderId"":""ORD-2025-10019"",""status"":""delivered"",""basket"":{""lines"":[{""lineId"":""line_1"",""itemId"":""item_058"",""name"":""Lite Stand"",""quantity"":2,""unitPrice"":44.8,""lineTotal"":89.6},{""lineId"":""line_2"",""itemId"":""item_065"",""name"":""Pro Speaker"",""quantity"":3,""unitPrice"":163.5,""lineTotal"":490.5},{""lineId"":""line_3"",""itemId"":""item_072"",""name"":""Compact Keyboard"",""quantity"":1,""unitPrice"":92.2,""lineTotal"":92.2},{""lineId"":""line_4"",""itemId"":""item_079"",""name"":""Classic Hoodie"",""quantity"":2,""unitPrice"":21.9,""lineTotal"":43.8},{""lineId"":""line_5"",""itemId"":""item_086"",""name"":""Minimal Lamp"",""quantity"":3,""unitPrice"":140.6,""lineTotal"":421.8}],""currency"":""USD""},""totals"":{""subtotal"":1137.9,""tax"":100.14,""shipping"":15,""total"":1253.04},""shipping"":{""method"":""Express"",""address"":{""line1"":""170 Market St"",""city"":""Portland"",""state"":""OR"",""zip"":""97201"",""country"":""US""},""tracking"":{""carrier"":""ShipGo"",""number"":""TRK00000019"",""url"":""https://track.example.com/TRK00000019""}}},""payment"":{""status"":""captured"",""amount"":1253.04,""currency"":""USD"",""cardFingerprint"":""fp_030"",""last4"":""3910""}}"
2025-03-02T16:20:20.020Z,ecom-api-1,"{""eventId"":""evt_0020"",""eventType"":""purchase"",""occurredAt"":""2025-03-02T16:20:20.020Z"",""userId"":""usr_011"",""paymentMethodId"":""pm_011"",""order"":{""orderId"":""ORD-2025-10020"",""status"":""confirmed"",""basket"":{""lines"":[{""lineId"":""line_1"",""itemId"":""item_061"",""name"":""Rugged Lamp"",""quantity"":3,""unitPrice"":95.1,""lineTotal"":285.3}],""currency"":""USD""},""totals"":{""subtotal"":285.3,""tax"":25.11,""shipping"":0,""total"":310.41},""shipping"":{""method"":""Pickup"",""address"":{""line1"":""111 Lake St"",""city"":""Denver"",""state"":""CO"",""zip"":""80202"",""country"":""US""},""tracking"":null}},""payment"":{""status"":""captured"",""amount"":310.41,""currency"":""USD"",""cardFingerprint"":""fp_011"",""last4"":""2067""}}"
2025-03-05T17:21:21.021Z,ecom-api-2,"{""eventId"":""evt_0021"",""eventType"":""purchase"",""occurredAt"":""2025-03-05T17:21:21.021Z"",""userId"":""usr_022"",""paymentMethodId"":""pm_093"",""order"":{""orderId"":""ORD-2025-10021"",""status"":""fulfilled"",""basket"":{""lines"":[{""lineId"":""line_1"",""itemId"":""item_064"",""name"":""Compact Hoodie"",""quantity"":1,""unitPrice"":146.4,""lineTotal"":146.4},{""lineId"":""line_2"",""itemId"":""item_071"",""name"":""Classic Lamp"",""quantity"":2,""unitPrice"":75.1,""lineTotal"":150.2}],""currency"":""USD""},""totals"":{""subtotal"":296.6,""tax"":26.1,""shipping"":5,""total"":327.7},""shipping"":{""method"":""Standard"",""address"":{""line1"":""122 Market St"",""city"":""Portland"",""state"":""OR"",""zip"":""97201"",""country"":""US""},""tracking"":{""carrier"":""FastParcel"",""number"":""TRK00000021"",""url"":""https://track.example.com/TRK00000021""}}},""payment"":{""status"":""captured"",""amount"":327.7,""currency"":""USD"",""cardFingerprint"":""fp_040"",""last4"":""4880""}}"
2025-03-08T18:22:22.022Z,ecom-worker-1,"{""eventId"":""evt_0022"",""eventType"":""purchase"",""occurredAt"":""2025-03-08T18:22:22.022Z"",""userId"":""usr_033"",""paymentMethodId"":""pm_033"",""order"":{""orderId"":""ORD-2025-10022"",""status"":""shipped"",""basket"":{""lines"":[{""lineId"":""line_1"",""itemId"":""item_067"",""name"":""Max Keyboard"",""quantity"":2,""unitPrice"":197.7,""lineTotal"":395.4},{""lineId"":""line_2"",""itemId"":""item_074"",""name"":""Lite Hoodie"",""quantity"":3,""unitPrice"":126.4,""lineTotal"":379.2},{""lineId"":""line_3"",""itemId"":""item_081"",""name"":""Pro Lamp"",""quantity"":1,""unitPrice"":55.1,""lineTotal"":55.1}],""currency"":""USD""},""totals"":{""subtotal"":829.7,""tax"":73.01,""shipping"":9.99,""total"":912.7},""shipping"":{""method"":""Express"",""address"":{""line1"":""133 Oak St"",""city"":""Austin"",""state"":""TX"",""zip"":""78701"",""country"":""US""},""tracking"":{""carrier"":""ShipGo"",""number"":""TRK00000022"",""url"":""https://track.example.com/TRK00000022""}}},""payment"":{""status"":""captured"",""amount"":912.7,""currency"":""USD"",""cardFingerprint"":""fp_033"",""last4"":""4201""}}"
